"inst","name","city","uint"
"EMPTY","Nello Cristianini","Bristol","1.702127659574468"
"EMPTY","George Loizou","Iraklion","1.702127659574468"
"EMPTY","David Koop","Oxford","1.702127659574468"
"University of Manchester, Manchester, UK","Michael Bada","EMPTY","1.702127659574468"
"Foundation for Research and Technology-Hellas (FORTH), Institute of Computer Science, Vassilika Vouton, GR-71300, Heraklion, Crete, Greece","George Loizou","EMPTY","1.702127659574468"
"EMPTY","Andrew Hogue","EMPTY","1.702127659574468"
"Oracle Corp, Thames Valley Park, Reading, UK","Susan Malaika","Reading","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Ryan Johnson 0001","EMPTY","1.702127659574468"
"University of California, Davis","EMPTY","EMPTY","1.702127659574468"
"EMPTY","Lyublena Antova","EMPTY","1.702127659574468"
"Library of Congress","EMPTY","EMPTY","1.702127659574468"
"Sy Syms School of Business, Yeshiva University, 500 West 185th Street, New York, NY 10033, USA","Leonid Libkin","New York","1.702127659574468"
"EMPTY","Gerhard Weikum","London","1.702127659574468"
"EMPTY","Stefan Manegold","Oxford","1.702127659574468"
"Université de Rouen, Saint-Étienne-du-Rouvray, France","Nello Cristianini","Saint-Étienne-du-Rouvray","1.702127659574468"
"CSIRO ICT Centre, Hobart, Tasmania","James Cheney","EMPTY","1.702127659574468"
"EMPTY","Christoph Koch 0001","Cambridge","1.702127659574468"
"The University of Manchester, Manchester, United Kingdom","Suzanne M. Embury","EMPTY","1.702127659574468"
"EMPTY","Chee Yong Chan","Edinburgh","1.702127659574468"
"University of Southampton, Southampton, U.K.","Michael Wilde","Southampton","1.702127659574468"
"EMPTY","Lyublena Antova","Oxford","1.702127659574468"
"Joint Research Institute for Signal and Image Processing, School of Engineering and Physical Sciences, Heriot-Watt University, Edinburgh EH14 4AS, U.K.","Werner Nutt","EMPTY","1.702127659574468"
"Departamento de Informática, Universidade Nova de Lisboa, Portugal","EMPTY","EMPTY","1.702127659574468"
"EMPTY","Fabian M. Suchanek","EMPTY","1.702127659574468"
"EMPTY","Alan D. Fekete","Newcastle upon Tyne","1.702127659574468"
"Microsoft","Stefan Krompass","Grays","1.702127659574468"
"Microsoft","Richard L. Cole","Grays","1.702127659574468"
"EMPTY","Peter J. H. King","EMPTY","1.702127659574468"
"DFKI, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany","Alexander B. Romanovsky","Saarbrücken","1.702127659574468"
"University of Edinburgh, Edinburgh, Scotland UK","Wenfei Fan","Edinburgh","1.702127659574468"
"University of Manchester","Vanja Josifovski","Manchester","1.702127659574468"
"University of Edinburgh, Edinburgh, United Kingdom","Sam Lindley","Edinburgh","1.702127659574468"
"EMPTY","Paolo Missier","Aberdeen","1.702127659574468"
"EMPTY","EMPTY","Enschede","1.702127659574468"
"INRIA Futurs, 91405 Orsay, France","Alexandra Poulovassilis","Orsay","1.702127659574468"
"EMPTY","Thomas Rlleke","Jena","1.702127659574468"
"EMPTY","Krithi Ramamritham","EMPTY","1.702127659574468"
"School of Mathematics, Manchester University, Manchester, M13 9PL, UK","Carole A. Goble","EMPTY","1.702127659574468"
"University of Cyprus, Nicosia","Alexandra Poulovassilis","EMPTY","1.702127659574468"
"Departamento de Informática, Universidade Nova de Lisboa, Portugal","Alexander B. Romanovsky","EMPTY","1.702127659574468"
"University of Southampton, Southampton, UK","David De Roure","EMPTY","1.702127659574468"
"University of Edinburgh","Anthony K. H. Tung","Edinburgh","1.702127659574468"
"Signal Processing Laboratory, Department of Engineering, University of Cambridge, Cambridge, UK","Malcolm Corney","Cambridge","1.702127659574468"
"EMPTY","Brian Randell","Newcastle Upon Tyne","1.702127659574468"
"University of Manchester, Manchester, United Kingdom","EMPTY","Manchester","1.702127659574468"
"EMPTY","Alexander B. Romanovsky","Newcastle Upon Tyne","1.702127659574468"
"EMPTY","Gerhard Weikum","Cambridge","1.702127659574468"
"EMPTY","EMPTY","Pittsburgh","1.702127659574468"
"Microsoft Research, Cambridge, UK","Gjergji Kasneci","Cambridge","1.702127659574468"
"EMPTY","Mark A. Girolami","EMPTY","1.702127659574468"
"Microsoft","Brian Beckman","EMPTY","1.702127659574468"
"EMPTY","Andrew Eisenberg","Edinburgh","1.702127659574468"
"School of Mathematics and Statistics, Newcastle University, Newcastle upon Tyne NE1 7RU, UK","David B. Lomet","Newcastle upon Tyne","1.702127659574468"
"Microsoft Research, Cambridge, UK","Gerhard Weikum","Cambridge","1.702127659574468"
"EMPTY","Giorgos Kokkinidis","EMPTY","1.702127659574468"
"EMPTY","Zijing Tan","Edinburgh","1.702127659574468"
"University of Edinburgh, UK","Peter Buneman","Edinburgh","1.702127659574468"
"EMPTY","Yong Zhao 0009","EMPTY","1.702127659574468"
"Oracle Corp, Thames Valley Park, Reading, UK","Simon Laws","EMPTY","1.702127659574468"
"UC Santa Cruz, Santa Cruz, CA","EMPTY","EMPTY","1.702127659574468"
"EMPTY","Peter Buneman","Holmdel","1.702127659574468"
"IBM Research, Zurich, Switzerland","EMPTY","Zurich","1.702127659574468"
"University of Southampton, Southampton, U.K.","Ian T. Foster","Southampton","1.702127659574468"
"EMPTY","Adriane Chapman","Edinburgh","1.702127659574468"
"Oxford University, Oxford, United Kngdm","Michael Benedikt","Oxford","1.702127659574468"
"University of Oxford & Utrecht University, Oxford, United Kingdom","EMPTY","EMPTY","1.702127659574468"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Simon Laws","Edinburgh","1.702127659574468"
"Oracle Corp, Thames Valley Park, Reading, UK","Dave Pearson","EMPTY","1.702127659574468"
"Microsoft","M. Jordan Raddick","EMPTY","1.702127659574468"
"Semmle Ltd., Oxford, United Kingdom","Damien Sereni","EMPTY","1.702127659574468"
"Microsoft","Tanu Malik","EMPTY","1.702127659574468"
"EMPTY","Nicoleta Preda","Cambridge","1.702127659574468"
"USA London Imperial College, London, United Kingdom","Giovanna Guerrini","EMPTY","1.702127659574468"
"University of Manchester, Manchester, United Kingdom","Alun D. Preece","EMPTY","1.702127659574468"
"EMPTY","Jim Melton","Edinburgh","1.702127659574468"
"Dipartimento di Scienze Chimiche, Fisiche e Matematiche, Universita' dell'Insubria, Via Valleggio, 11, 22100 Como, Italy","Andrea Cal","EMPTY","1.702127659574468"
"Microsoft Research, One Microsoft Way, Redmond, WA 98052, USA","Alexander B. Romanovsky","Redmond","1.702127659574468"
"EMPTY","Peter Buneman","Davis","1.702127659574468"
"Department of Computer Science, The University of Liverpool, Ashton Street, L69 3BX Liverpool, UK","Zhan Cui","Liverpool","1.702127659574468"
"University of Aberdeen, United Kingdom","Alun D. Preece","Aberdeen","1.702127659574468"
"EMPTY","Rogrio de Lemos","Newcastle Upon Tyne","1.702127659574468"
"Tel Aviv University, School of Computer Science, 69978, Tel Aviv, Israel","EMPTY","EMPTY","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","Alan D. Fekete","EMPTY","1.702127659574468"
"University of Manchester, Manchester, UK","Jim Melton","Manchester","1.702127659574468"
"University of Kent","David B. Lomet","Chatham Maritime","1.702127659574468"
"University of Edinburgh","Adriane Chapman","EMPTY","1.702127659574468"
"EMPTY","Michael J. Zwilling","Grays","1.702127659574468"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Heiko Mller 0001","EMPTY","1.702127659574468"
"EMPTY","Olivier Y. de Vel","EMPTY","1.702127659574468"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Mark C. Little","EMPTY","1.702127659574468"
"Microsoft","Shin Zhang","Grays","1.702127659574468"
"EMPTY","EMPTY","Reading","1.702127659574468"
"EMPTY","Raghunath Othayoth Nambiar","EMPTY","1.702127659574468"
"Univ. of Newcastle upon Tyne, Newcastle upon Tyne, UK","EMPTY","EMPTY","1.702127659574468"
"GlaxoSmithKline, King of Prussia, PA","EMPTY","EMPTY","1.702127659574468"
"EMPTY","Pekka Kostamaa","London","1.702127659574468"
"Semmle Ltd., Oxford, United Kingdom","Pavel Avgustinov","EMPTY","1.702127659574468"
"EMPTY","Donald D. Chamberlin","Grays","1.702127659574468"
"University of Kent","Henry F. Korth","Chatham Maritime","1.702127659574468"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Byron Choi","Edinburgh","1.702127659574468"
"Oracle Corp, Thames Valley Park, Reading, UK","Amy Krause","EMPTY","1.702127659574468"
"EMPTY","Arkady B. Zaslavsky","EMPTY","1.702127659574468"
"University of Manchester, Manchester, UK","Dave Pearson","Manchester","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Paolo Papotti","EMPTY","1.702127659574468"
"EMPTY","Juliana Freire","EMPTY","1.702127659574468"
"EMPTY","Brian J. Read","EMPTY","1.702127659574468"
"EMPTY","Alexandra Poulovassilis","Iraklion","1.702127659574468"
"Microsoft","Brian Beckman","Grays","1.702127659574468"
"EMPTY","Anton Kirilov","EMPTY","1.702127659574468"
"EMPTY","Fabio Crestani","Paisley","1.702127659574468"
"Microsoft","Asvin Ananthanarayan","Grays","1.702127659574468"
"EMPTY","Lus E. T. Rodrigues","Newcastle Upon Tyne","1.702127659574468"
"EMPTY","James Cheney","Ann Arbor","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Juliana Freire","Oxford","1.702127659574468"
"CSIRO ICT Centre, Hobart, Tasmania","Heiko Mller 0001","EMPTY","1.702127659574468"
"EMPTY","Krithi Ramamritham","Newcastle Upon Tyne","1.702127659574468"
"University of Cyprus, Nicosia","George Loizou","EMPTY","1.702127659574468"
"EMPTY","Dimitris Tsirogiannis","Oxford","1.702127659574468"
"EMPTY","EMPTY","Athens","1.702127659574468"
"University of Wisconsin-Madison, Madison, WI","Stratis Viglas","Madison","1.702127659574468"
"University of Southampton, Southampton, UK","EMPTY","Southampton","1.702127659574468"
"EMPTY","Kevin Keenoy","EMPTY","1.702127659574468"
"Joint Research Institute for Signal and Image Processing, School of Engineering and Physical Sciences, Heriot-Watt University, Edinburgh EH14 4AS, U.K.","Maurizio Lenzerini","Currie","1.702127659574468"
"EMPTY","Michael Bada","EMPTY","1.702127659574468"
"Joint Research Institute for Signal and Image Processing, School of Engineering and Physical Sciences, Heriot-Watt University, Edinburgh EH14 4AS, U.K.","Dan Suciu","EMPTY","1.702127659574468"
"EMPTY","Gavin M. Bierman","Grays","1.702127659574468"
"University of Oxford","Thomas Lukasiewicz","EMPTY","1.702127659574468"
"University of Edinburgh","Bertram Ludscher","Edinburgh","1.702127659574468"
"EMPTY","Gjergji Kasneci","EMPTY","1.702127659574468"
"University of Aberdeen, Computing Science, Aberdeen, UK","Uwe Amann","EMPTY","1.702127659574468"
"EMPTY","J. Eliot B. Moss","Newcastle Upon Tyne","1.702127659574468"
"EMPTY","Zo Lacroix","Manchester","1.702127659574468"
"Microsoft","M. Tamer zsu","EMPTY","1.702127659574468"
"EMPTY","Fabio Crestani","EMPTY","1.702127659574468"
"EMPTY","Alexander B. Romanovsky","Newcastle upon Tyne","1.702127659574468"
"EMPTY","Leonid Libkin","Milan","1.702127659574468"
"Microsoft Research, Cambridge, UK","Gjergji Kasneci","EMPTY","1.702127659574468"
"University of Kent","Brian Randell","Chatham Maritime","1.702127659574468"
"EMPTY","Phokion G. Kolaitis","Grays","1.702127659574468"
"University of Oxford","Andrea Cal","EMPTY","1.702127659574468"
"Telematica Instituut, P.O. Box 589, 7500 AN Enschede, The Netherlands","EMPTY","EMPTY","1.702127659574468"
"EMPTY","Brian Randell","EMPTY","1.702127659574468"
"EMPTY","Dan Suciu","Currie","1.702127659574468"
"EMPTY","Peter Buneman","New Providence","1.702127659574468"
"EMPTY","Zhan Cui","Liverpool","1.702127659574468"
"EMPTY","Marie-Claude Gaudel","Chatham Maritime","1.702127659574468"
"Athens Technology Center (ATC), Halandri, Athens, Greece","Thomas Heinis","Athens","1.702127659574468"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Heiko Mller 0001","Edinburgh","1.702127659574468"
"University of Edinburgh & Bell Laboratories, Edinburgh, United Kingdom","EMPTY","EMPTY","1.702127659574468"
"EMPTY","Wenyuan Yu","EMPTY","1.702127659574468"
"EMPTY","EMPTY","Newcastle upon Tyne","1.702127659574468"
"EMPTY","M. Tamer zsu","Grays","1.702127659574468"
"EMPTY","Jeff Z. Pan","Aberdeen","1.702127659574468"
"EMPTY","Brian Randell","Chatham Maritime","1.702127659574468"
"Department of Computer Science, The University of Liverpool, Ashton Street, L69 3BX Liverpool, UK","EMPTY","EMPTY","1.702127659574468"
"EMPTY","Michael Bada","Manchester","1.702127659574468"
"EMPTY","Khalid Belhajjame","Manchester","1.702127659574468"
"Signal Processing Laboratory, Department of Engineering, University of Cambridge, Cambridge, UK","Alison Anderson","EMPTY","1.702127659574468"
"Microsoft","Florian Waas","EMPTY","1.702127659574468"
"Semmle Ltd., Oxford, United Kingdom","EMPTY","Oxford","1.702127659574468"
"University of Edinburgh, Edinburgh, United Kingdom","Heiko Mller 0001","Edinburgh","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Stratos Idreos","Oxford","1.702127659574468"
"Joint Research Institute for Signal and Image Processing, School of Engineering and Physical Sciences, Heriot-Watt University, Edinburgh EH14 4AS, U.K.","Daniele Nardi","Currie","1.702127659574468"
"University of Manchester, Manchester, United Kingdom","Suzanne M. Embury","Manchester","1.702127659574468"
"EMPTY","Leonid Libkin","Redmond","1.702127659574468"
"University of Edinburgh, Edinburgh, Scotland UK","Anastasios Kementsietsidis","Edinburgh","1.702127659574468"
"USA London Imperial College, London, United Kingdom","Michael Benedikt","EMPTY","1.702127659574468"
"Monash University, Caulfield East, Melbourne, Victoria, 3145, Australia","Morris Sloman","Caulfield East","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Stefan Manegold","Oxford","1.702127659574468"
"EMPTY","David T. Liu","EMPTY","1.702127659574468"
"NAS Division, NASA Ames Research Center, Moffett Field, CA, USA","EMPTY","EMPTY","1.702127659574468"
"EMPTY","Stratos Idreos","EMPTY","1.702127659574468"
"University of Bristol, Bristol, United Kingdom","Ilias N. Flaounas","EMPTY","1.702127659574468"
"University of Edinburgh, UK","Vassilis Christophides","EMPTY","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Nancy Hall","Oxford","1.702127659574468"
"University of Kent","J. Eliot B. Moss","EMPTY","1.702127659574468"
"University of Massachusetts, Department of Electrical and Computer Engineering, Amherst, MA 01003, USA","EMPTY","Amherst","1.702127659574468"
"EMPTY","EMPTY","Paisley","1.702127659574468"
"University of Genova, Genova, Italy","Philippa Gardner","Genova","1.702127659574468"
"University of Edinburgh","Kian-Lee Tan","Edinburgh","1.702127659574468"
"EMPTY","Ryan Johnson 0001","Oxford","1.702127659574468"
"University of Kent","Lus E. T. Rodrigues","EMPTY","1.702127659574468"
"University of Manchester","Bertram Ludscher","EMPTY","1.702127659574468"
"EMPTY","Morris Sloman","Caulfield East","1.702127659574468"
"Microsoft","Erik Meijer 0001","EMPTY","1.702127659574468"
"EMPTY","Robert Mark Greenwood","Manchester","1.702127659574468"
"University of Bristol, Bristol, United Kingdom","Nello Cristianini","Bristol","1.702127659574468"
"Oracle Corp, Thames Valley Park, Reading, UK","Jim Melton","EMPTY","1.702127659574468"
"EMPTY","Xin Xu","Edinburgh","1.702127659574468"
"School of Mathematics and Statistics, Newcastle University, Newcastle upon Tyne NE1 7RU, UK","Gerhard Weikum","EMPTY","1.702127659574468"
"University of Southampton, Southampton, U.K.","EMPTY","EMPTY","1.702127659574468"
"DFKI, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany","Thomas Roelleke","Saarbrücken","1.702127659574468"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Mark C. Little","London","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Swaroop Rath","Oxford","1.702127659574468"
"European Commission, Ispra (VA), Italy","Nello Cristianini","Ispra","1.702127659574468"
"University of Edinburgh, Edinburgh, United Kingdom","Shuai Ma 0001","Edinburgh","1.702127659574468"
"EMPTY","Pat Case","London","1.702127659574468"
"Oxford University, Oxford, United Kingdom","Dan Olteanu","EMPTY","1.702127659574468"
"Microsoft Research, One Microsoft Way, Redmond, WA 98052, USA","Alexander B. Romanovsky","EMPTY","1.702127659574468"
